0 0 0 00125d59 fffd3c3d
0 0 1 fff50518 00015a54
0 0 2 00035ae7 ffffaaaa
0 0 3 ffff96b9 00000843
0 0 4 0000030d ffffffd1
0 0 5 00000000 00000000
0 0 6 00000000 00000000
0 0 7 00000000 00000000
0 0 8 00000000 00000000
0 0 9 00000000 00000000
0 0 10 00000002 00000000
0 0 11 fffffc57 00000000
0 0 12 000080d0 00000000
0 0 13 fffbcdfa ffffffff
0 0 14 000e14ac 00000001
0 0 15 ffe7c5a6 00000002
0 1 0 fec1120a 00390751
0 1 1 0117a04c ffd6f2cd
0 1 2 ff49a24a 0015a6bb
0 1 3 0044b4ab fff98b8f
0 1 4 fff56f58 0000c282
0 1 5 00006ee2 fffffa3a
0 1 6 ffffff6b 00000005
0 1 7 00000000 00000000
0 1 8 00000000 00000000
0 1 9 000000b2 00000000
0 1 10 ffff78a3 ffffffff
0 1 11 000d1918 fffffff5
0 1 12 ffa923c2 ffffffc6
0 1 13 00ebfdf0 000000a2
0 1 14 fe8c54d4 fffffed4
0 1 15 01b4aac9 ffffffff
0 2 0 00ff8fbc ffc9fb52
0 2 1 fecd7927 00356764
0 2 2 017b9a83 ffca5c42
0 2 3 fe796efc 002bcae9
0 2 4 00e72f9f ffec1e13
0 2 5 ffd02f23 0002fb43
0 2 6 00020821 ffffeaea
0 2 7 fffffd45 0000000e
0 2 8 00000361 00000000
0 2 9 fffd76f9 ffffffff
0 2 10 003c634f 00000024
0 2 11 fed728fc ffffff07
0 2 12 0200017b 00000208
0 2 13 fe0200e4 000000e0
0 2 14 01a76abe fffffeb6
0 2 15 fe941bc6 ffffffdf
0 3 0 ff9bd127 0018e88e
0 3 1 006b1afb ffe9f55f
0 3 2 ff7f485a 00159025
0 3 3 00cdf30e ffe48c49
0 3 4 fe9ddd78 00244c88
0 3 5 0143917a ffe7eaa6
0 3 6 ffad41b5 00040223
0 3 7 00033680 ffffec6f
0 3 8 fffbe053 00000003
0 3 9 006b2df4 00000025
0 3 10 fe5784d0 00000036
0 3 11 01d8b7e2 0000008b
0 3 12 fee7198f ffffff80
0 3 13 00b40b68 00000085
0 3 14 ff65e6af ffffffc0
0 3 15 0094968f ffffffe9
0 4 0 005d5ef9 ffe4de0a
0 4 1 ff9fd322 00173fbf
0 4 2 0062f434 ffec727a
0 4 3 ff98d7e3 00104616
0 4 4 00840562 ffeff15f
0 4 5 feecde63 00185a0c
0 4 6 0149fd7f ffecf418
0 4 7 ffb111d6 00022e77
0 4 8 0068663f 0000002b
0 4 9 fe424f62 fffffd9f
0 4 10 01787bd7 000001a2
0 4 11 ff481c21 ffffffab
0 4 12 0092da52 ffffffad
0 4 13 ff6f87e8 ffffffdd
0 4 14 00906065 0000005d
0 4 15 ff6fa043 ffffffaa
0 5 0 ffa5ba14 001e729d
0 5 1 005c3d0e ffe5fb0b
0 5 2 ffa16e6f 0015e905
0 5 3 0060e96b ffee01c1
0 5 4 ff9cc14f 000e40fa
0 5 5 0072566b fff40600
0 5 6 ff097013 0010d807
0 5 7 01538edd fff66c2d
0 5 8 fe4a26ff ffffff04
0 5 9 015c6023 000002a7
0 5 10 ff5c2c8a 00000015
0 5 11 0090b991 ffffffb5
0 5 12 ff6f9f6b 00000060
0 5 13 00906210 0000000e
0 5 14 ff6f5ea9 0000004f
0 5 15 00918be8 000000c9
0 6 0 006aed46 ffd67a31
0 6 1 ff9db4f4 00201d8b
0 6 2 005b7012 ffe755ee
0 6 3 ffa39413 0014112b
0 6 4 005e4d95 fff01b9e
0 6 5 ff9fef67 000bd7b6
0 6 6 007f465a fff6df23
0 6 7 fde4d7bf 000a727e
0 6 8 023ebfbc ffffff8b
0 6 9 ff4e3559 ffff9dd9
0 6 10 00909ac8 000000a1
0 6 11 ff6f9fda ffffffea
0 6 12 009063e7 ffffffc1
0 6 13 ff6dd675 fffffff8
0 6 14 00a107b4 0000003e
0 6 15 ff4c59b3 000000a5
0 7 0 ff85af3b 00363044
0 7 1 00780668 ffd2f85d
0 7 2 ff9b97d3 001f4669
0 7 3 0058abf2 ffe9a8bf
0 7 4 ffa65b49 001198fd
0 7 5 005c2b19 fff2e2ee
0 7 6 ff365306 0008bcbf
0 7 7 0226f114 fff9fb50
0 7 8 fe27d087 fffffea0
0 7 9 00d72390 0003485f
0 7 10 ff6ee596 ffffee21
0 7 11 00906081 fffffff9
0 7 12 ff6e8cfa 00000073
0 7 13 00a819c1 ffffffa4
0 7 14 ff32aa21 00000046
0 7 15 00d5dafe 0000000d
0 8 0 00768370 ffc4b4f6
0 8 1 ff8792a4 00335ff9
0 8 2 00721294 ffd75b73
0 8 3 ffa74bb4 0019b306
0 8 4 005528d9 ffecb24f
0 8 5 ff9c0acf 000e6521
0 8 6 017e4402 fff670d2
0 8 7 fe79a973 0004eb24
0 8 8 014b6922 0000013c
0 8 9 febc6f08 fff6404a
0 8 10 00985afe 0000e86b
0 8 11 ff6fc3ed 00000061
0 8 12 0098cd70 0000003c
0 8 13 ff381777 00000050
0 8 14 00d6d5aa ffffff97
0 8 15 ff28d98a 000000ad
0 9 0 ff8d887e 003ff3e4
0 9 1 0073ec77 ffc865bf
0 9 2 ff8cd10e 002e70b7
0 9 3 005b4f4e ffe1e80b
0 9 4 ffaeb9e1 0014fba2
0 9 5 0094d059 fff05c22
0 9 6 fe2ac3ff 000a63ac
0 9 7 010bbe33 fffaced3
0 9 8 ff0551b6 ffffff48
0 9 9 01691ea9 000de446
0 9 10 ff68e776 fffb2b03
0 9 11 0077df16 000007ea
0 9 12 ff5e34bf 00000015
0 9 13 00d2e84b ffffffd4
0 9 14 ff28dc44 ffffff89
0 9 15 00d72610 0000006f
0 10 0 006ef43f ffbba2a3
0 10 1 ff903632 003b8e58
0 10 2 006f6d93 ffcdca0d
0 10 3 ffa65714 0021370d
0 10 4 004d8722 ffea08af
0 10 5 ff06cd41 001092ce
0 10 6 0193fba5 fff4d5d9
0 10 7 ff1afaae 0005932f
0 10 8 00e14802 ffffffa1
0 10 9 feeacaac fff36796
0 10 10 006f8e82 000d5eda
0 10 11 ffe701f8 ffffb73e
0 10 12 007668df 0000003d
0 10 13 ff2ebcfb 0000002c
0 10 14 00d720ef 0000008f
0 10 15 ff28da10 00000015
0 11 0 ff940267 00486c61
0 11 1 006c3a63 ffc0d2ca
0 11 2 ff963ac3 00348a0b
0 11 3 0047ca26 ffe2865f
0 11 4 ffd39b7b 000af7e3
0 11 5 01499b86 fff3bd51
0 11 6 fec81682 000bbe61
0 11 7 00db4b4c fffa1286
0 11 8 ff28510e 000000cb
0 11 9 00bb20db 0009cdc0
0 11 10 ff6f59c7 ffe90a6d
0 11 11 000631ff 000153b3
0 11 12 ffd85434 ffffffe4
0 11 13 00ae97c3 ffffff8f
0 11 14 ff29bdfe ffffff6f
0 11 15 00d7264f ffffffa5
0 12 0 0069a267 ffb3fa0b
0 12 1 ff970477 004226d5
0 12 2 005a335d ffcf5bec
0 12 3 ffe3e3ec 000c9493
0 12 4 001f09e8 ffff43cd
0 12 5 fe9817a6 00066538
0 12 6 00fd2c92 fff40be2
0 12 7 ff2904a6 00063b1a
0 12 8 00d2828c 000000a5
0 12 9 ff6e10a5 fff7fcde
0 12 10 00a4fcfa 001d0d7a
0 12 11 fff1d261 fffc3a7a
0 12 12 0008415f 00000120
0 12 13 ff9d800b fffffffb
0 12 14 00cbb3ef ffffffa8
0 12 15 ff28c32d ffffff7a
0 13 0 ff93b0b6 00526987
0 13 1 005f3eae ffc038ca
0 13 2 ffcc856d 001da49b
0 13 3 00044613 fffe0117
0 13 4 ffca61ea 00001827
0 13 5 016744fe fffa4b0e
0 13 6 ff1d1e2c 000c4cc7
0 13 7 00d403de fff98668
0 13 8 ff301d18 0000008a
0 13 9 0085b1de 00074cc7
0 13 10 ff5faa74 ffe17a0b
0 13 11 00191693 000738ed
0 13 12 ffff3eb8 fffffa77
0 13 13 001c97e0 0000000e
0 13 14 ff64626e ffffffec
0 13 15 00dfc3ef 0000006f
0 14 0 00626501 ffb20f60
0 14 1 ffbb83a0 002feca7
0 14 2 00130689 fff48273
0 14 3 ffff6751 00002a3e
0 14 4 004c5fb6 ffffd458
0 14 5 fea535ba 000748d0
0 14 6 00d90188 fff324e8
0 14 7 ff2e1aa2 0006a83d
0 14 8 00cf8819 ffffff5c
0 14 9 ff71dfc9 fff8e9cf
0 14 10 00954265 001dd84c
0 14 11 ffdd4d24 fff56e30
0 14 12 000021d0 00000ce0
0 14 13 fffdb896 00000000
0 14 14 004198f6 ffffffc3
0 14 15 ff379f1c 00000009
0 15 0 ffb8744e 003a10cc
0 15 1 00333c6d ffdb2da6
0 15 2 fffa3582 000399ac
0 15 3 00007a5e fffffd32
0 15 4 ffa0419a 0000970f
0 15 5 01595885 fff521f6
0 15 6 ff29f9ad 000d60a7
0 15 7 00d09a71 fff93b59
0 15 8 ff3043bd 00000091
0 15 9 00a2ebef 00070df6
0 15 10 ff6e8317 ffe2c9a9
0 15 11 002a58a0 000d58dc
0 15 12 ffffcb1d ffffe9d6
0 15 13 0000226b 00000000
0 15 14 ffea5f6c 00000003
0 15 15 008206f0 ffffffd2
0 16 0 004636aa ffc68c8f
0 16 1 ffdaf4be 001add2e
0 16 2 00019634 ffff00fc
0 16 3 ffff8697 00000258
0 16 4 0063150b fffdd699
0 16 5 fe9cbd9f 000f3c61
0 16 6 00d605a0 fff26634
0 16 7 ff2fd443 0006cd72
0 16 8 00cfefed ffffff6c
0 16 9 ff447c76 fff8ebe2
0 16 10 009c831c 001d0e81
0 16 11 ffd5f51c fff2a0d9
0 16 12 00003498 0000164c
0 16 13 fffffd3e 00000000
0 16 14 0007a322 00000000
0 16 15 ff9677bb 0000002e
0 17 0 ffad813a 0042f3c0
0 17 1 001ae509 ffecabf3
0 17 2 ffff8080 00004f45
0 17 3 00009228 ffffd7d2
0 17 4 ffa5336f 0007376e
0 17 5 01651ea1 ffed52d4
0 17 6 ff2858d6 000d9100
0 17 7 00d09a73 fff93b5a
0 17 8 ff2f79b4 00000091
0 17 9 00ccb7ed 000716d3
0 17 10 ff479327 ffe40250
0 17 11 002242d9 000a6926
0 17 12 ffffe0a9 fffff2e9
0 17 13 00000061 00000002
0 17 14 fffb41e7 00000003
0 17 15 007050f8 ffffffd8
0 18 0 0045a418 ffc8d613
0 18 1 ffe9f42b 000f6d63
0 18 2 00004cc9 ffffd19f
0 18 3 fffc5ddb 0001c6c4
0 18 4 005c1518 ffef6b07
0 18 5 fe914458 0013d78f
0 18 6 00ddc328 fff2a7e5
0 18 7 ff2e19e9 0006a845
0 18 8 00d1d744 ffffff5b
0 18 9 ff29d029 fff8cde6
0 18 10 00eb7714 001be0d7
0 18 11 ffdec1bf fff8e038
0 18 12 000018a7 000005b3
0 18 13 fffffff4 00000000
0 18 14 0001cb11 fffffffd
0 18 15 ffb80994 00000004
0 19 0 ffbf3f59 00314515
0 19 1 0018d642 ffef5e5f
0 19 2 fffe17bd 00011928
0 19 3 0016a3f4 fff522c0
0 19 4 ffa64c4a 0017d486
0 19 5 0165f142 ffec797d
0 19 6 ff145341 000cfb7e
0 19 7 00d40a01 fff98652
0 19 8 ff2c01ea 0000008c
0 19 9 00df000c 000788cd
0 19 10 fef2c37a ffe5e9a4
0 19 11 0039e396 0003beeb
0 19 12 fffea3bc fffffece
0 19 13 00000084 00000000
0 19 14 ffff0bbb 00000000
0 19 15 00366156 0000001b
0 20 0 0044ac2a ffce93d8
0 20 1 ffcedca7 001ef681
0 20 2 001fbb56 ffeee37a
0 20 3 ffc4b980 001a8d64
0 20 4 005061ad ffe6f719
0 20 5 fecb006d 0012cb3f
0 20 6 010a0e99 fff382d3
0 20 7 ff28ddb3 00063b28
0 20 8 00d701bf 000000a6
0 20 9 ff101ee9 fff79000
0 20 10 0103dc2d 0014a137
0 20 11 ff8fa4b5 fffeaa65
0 20 12 0013e26e fffffffc
0 20 13 ffff846f 00000001
0 20 14 0001fafd ffffffff
0 20 15 ffbd26e2 ffffffd7
0 21 0 ffb7efff 0030540e
0 21 1 0047a17e ffd62fc0
0 21 2 ffb926bd 0023314d
0 21 3 0048e5be ffe211cf
0 21 4 ffb4364a 0017eb47
0 21 5 00e01ddb ffee20cf
0 21 6 fec08728 000be081
0 21 7 00dc633f fffa1283
0 21 8 ff24837b 000000ce
0 21 9 010e5574 000a14a0
0 21 10 ff22a20a fff3a004
0 21 11 008dee4d 00004afb
0 21 12 ffa44465 ffffffdf
0 21 13 0016dfcc fffffff1
0 21 14 ffed242b fffffff4
0 21 15 0066ed53 ffffffd6
0 22 0 004a7063 ffd2225a
0 22 1 ffb4fbfb 0027f713
0 22 2 004ba4ca ffddea02
0 22 3 ffb3b4d3 001c4374
0 22 4 004d322c ffe97f1d
0 22 5 ff7603b5 0010cf5c
0 22 6 016debe7 fff4d504
0 22 7 ff141f6a 00059353
0 22 8 00e5e49a ffffff9d
0 22 9 fed3a849 fff4e014
0 22 10 00b10735 0004ae85
0 22 11 ff6f8686 fffff808
0 22 12 008cff61 00000049
0 22 13 ff88a8ea 00000018
0 22 14 00710bf6 0000004c
0 22 15 ff74856c 0000000d
0 23 0 ffb32e2e 002aeb4f
0 23 1 004dcc9e ffdaaf09
0 23 2 ffb12ad7 001fc8c1
0 23 3 004fdf83 ffe5acf8
0 23 4 ffaf23d4 0014f1e8
0 23 5 005e8615 fff05c27
0 23 6 fec36b7b 000a63f9
0 23 7 01228796 fffac9ad
0 23 8 fef7d1b9 ffffff3c
0 23 9 0116a5ff 000868d4
0 23 10 ff684e91 ffff1372
0 23 11 009061e7 0000008b
0 23 12 ff6fa295 00000012
0 23 13 00902ebd ffffffe2
0 23 14 ff6fe94e ffffffb1
0 23 15 009059bb 0000004b
0 24 0 00519d27 ffd72b01
0 24 1 ffad9d69 0023255e
0 24 2 0052673e ffe2a3ff
0 24 3 ffac31a7 001847ba
0 24 4 00551f60 ffecb3e1
0 24 5 ffa8a433 000e6527
0 24 6 00b60d00 fff67051
0 24 7 fe844afa 0005313d
0 24 8 014a2a94 00000130
0 24 9 ff35f467 fffcdd4b
0 24 10 00910c06 000012d7
0 24 11 ff6f9fa6 0000009e
0 24 12 00905fb4 0000003b
0 24 13 ff6f5fb0 0000003a
0 24 14 009288e0 ffffffb8
0 24 15 ff6de3f0 00000074
0 25 0 ff9b7d23 002c875c
0 25 1 005e6b61 ffdc939f
0 25 2 ffa99ce6 001ae87a
0 25 3 0058043c ffe9d300
0 25 4 ffa65b84 001198f2
0 25 5 005b0d53 fff2e2cb
0 25 6 ff94d6ad 0008e297
