0 0 0 0 3fffcda 0000000
0 0 0 1 40002d2 0000000
0 0 0 2 3fffefd 0000000
0 0 0 3 40006f7 0000000
0 0 0 4 3ffff31 0000000
0 0 0 5 3fffcf3 0000000
0 0 0 6 4000209 0000000
0 0 0 7 3fffdcd 0000000
0 0 0 8 4000601 0000000
0 0 0 9 4000220 0000000
0 0 0 10 40001f6 0000000
0 0 0 11 40008be 0000000
0 0 0 12 3fff8f5 0000000
0 0 0 13 40004cf 0000000
0 0 0 14 4000542 0000000
0 0 0 15 40004d4 0000000
0 0 1 0 40002d2 0000000
0 0 1 1 3fff8f2 0000000
0 0 1 2 3ffff0a 0000000
0 0 1 3 4000362 0000000
0 0 1 4 40002f3 0000000
0 0 1 5 4000072 0000000
0 0 1 6 4000231 0000000
0 0 1 7 3fffbc8 0000000
0 0 1 8 3ffff18 0000000
0 0 1 9 3fffb1a 0000000
0 0 1 10 3ffff5c 0000000
0 0 1 11 3fffa4c 0000000
0 0 1 12 4000542 0000000
0 0 1 13 3fffbe7 0000000
0 0 1 14 3fffea2 0000000
0 0 1 15 3ffff18 0000000
0 0 2 0 3fffefd 0000000
0 0 2 1 3ffff0a 0000000
0 0 2 2 3fff7e2 0000000
0 0 2 3 3ffffa1 0000000
0 0 2 4 400004e 0000000
0 0 2 5 3fffd34 0000000
0 0 2 6 3fffc79 0000000
0 0 2 7 40008d1 0000000
0 0 2 8 4000174 0000000
0 0 2 9 40001c3 0000000
0 0 2 10 4000601 0000000
0 0 2 11 40000ff 0000000
0 0 2 12 40005f2 0000000
0 0 2 13 4000421 0000000
0 0 2 14 4000398 0000000
0 0 2 15 3fff9bd 0000000
0 0 3 0 40006f7 0000000
0 0 3 1 4000362 0000000
0 0 3 2 3ffffa1 0000000
0 0 3 3 400058a 0000000
0 0 3 4 3fffff8 0000000
0 0 3 5 40002e6 0000000
0 0 3 6 400037f 0000000
0 0 3 7 40006ff 0000000
0 0 3 8 40003ba 0000000
0 0 3 9 3fffca7 0000000
0 0 3 10 3fff69a 0000000
0 0 3 11 4000197 0000000
0 0 3 12 40000a4 0000000
0 0 3 13 3ffffad 0000000
0 0 3 14 400011f 0000000
0 0 3 15 40007db 0000000
0 0 4 0 3ffff31 0000000
0 0 4 1 40002f3 0000000
0 0 4 2 400004e 0000000
0 0 4 3 3fffff8 0000000
0 0 4 4 3fff41c 0000000
0 0 4 5 3fffcdf 0000000
0 0 4 6 4000229 0000000
0 0 4 7 4000845 0000000
0 0 4 8 40005d0 0000000
0 0 4 9 3ffff5a 0000000
0 0 4 10 3ffffd4 0000000
0 0 4 11 3fffdfd 0000000
0 0 4 12 3ffffcb 0000000
0 0 4 13 4000330 0000000
0 0 4 14 3ffff65 0000000
0 0 4 15 3fffbf6 0000000
0 0 5 0 3fffcf3 0000000
0 0 5 1 4000072 0000000
0 0 5 2 3fffd34 0000000
0 0 5 3 40002e6 0000000
0 0 5 4 3fffcdf 0000000
0 0 5 5 40009a2 0000000
0 0 5 6 40003ed 0000000
0 0 5 7 3fffd70 0000000
0 0 5 8 3fffffc 0000000
0 0 5 9 3fffc16 0000000
0 0 5 10 400012f 0000000
0 0 5 11 400028f 0000000
0 0 5 12 40003fd 0000000
0 0 5 13 4000071 0000000
0 0 5 14 4000ac5 0000000
0 0 5 15 3fff862 0000000
0 0 6 0 4000209 0000000
0 0 6 1 4000231 0000000
0 0 6 2 3fffc79 0000000
0 0 6 3 400037f 0000000
0 0 6 4 4000229 0000000
0 0 6 5 40003ed 0000000
0 0 6 6 4000a32 0000000
0 0 6 7 3fffd77 0000000
0 0 6 8 3fffed5 0000000
0 0 6 9 4000661 0000000
0 0 6 10 3ffffb6 0000000
0 0 6 11 400015a 0000000
0 0 6 12 3fff812 0000000
0 0 6 13 400014f 0000000
0 0 6 14 400021e 0000000
0 0 6 15 400006b 0000000
0 0 7 0 3fffdcd 0000000
0 0 7 1 3fffbc8 0000000
0 0 7 2 40008d1 0000000
0 0 7 3 40006ff 0000000
0 0 7 4 4000845 0000000
0 0 7 5 3fffd70 0000000
0 0 7 6 3fffd77 0000000
0 0 7 7 400016c 0000000
0 0 7 8 3ffff22 0000000
0 0 7 9 3ffff21 0000000
0 0 7 10 3fffa9c 0000000
0 0 7 11 400018d 0000000
0 0 7 12 3fffe7f 0000000
0 0 7 13 4000675 0000000
0 0 7 14 4000455 0000000
0 0 7 15 3ffff70 0000000
0 0 8 0 4000601 0000000
0 0 8 1 3ffff18 0000000
0 0 8 2 4000174 0000000
0 0 8 3 40003ba 0000000
0 0 8 4 40005d0 0000000
0 0 8 5 3fffffc 0000000
0 0 8 6 3fffed5 0000000
0 0 8 7 3ffff22 0000000
0 0 8 8 3fff59e 0000000
0 0 8 9 40009a9 0000000
0 0 8 10 40009e6 0000000
0 0 8 11 40004ca 0000000
0 0 8 12 3fff91d 0000000
0 0 8 13 4000389 0000000
0 0 8 14 4000800 0000000
0 0 8 15 40009bb 0000000
0 0 9 0 4000220 0000000
0 0 9 1 3fffb1a 0000000
0 0 9 2 40001c3 0000000
0 0 9 3 3fffca7 0000000
0 0 9 4 3ffff5a 0000000
0 0 9 5 3fffc16 0000000
0 0 9 6 4000661 0000000
0 0 9 7 3ffff21 0000000
0 0 9 8 40009a9 0000000
0 0 9 9 40007a2 0000000
0 0 9 10 4000290 0000000
0 0 9 11 4000669 0000000
0 0 9 12 3fffcc7 0000000
0 0 9 13 40006b8 0000000
0 0 9 14 400022b 0000000
0 0 9 15 40003ab 0000000
0 0 10 0 40001f6 0000000
0 0 10 1 3ffff5c 0000000
0 0 10 2 4000601 0000000
0 0 10 3 3fff69a 0000000
0 0 10 4 3ffffd4 0000000
0 0 10 5 400012f 0000000
0 0 10 6 3ffffb6 0000000
0 0 10 7 3fffa9c 0000000
0 0 10 8 40009e6 0000000
0 0 10 9 4000290 0000000
0 0 10 10 40001a6 0000000
0 0 10 11 3fffe2d 0000000
0 0 10 12 4000497 0000000
0 0 10 13 3fffe52 0000000
0 0 10 14 3fff7c1 0000000
0 0 10 15 4000281 0000000
0 0 11 0 40008be 0000000
0 0 11 1 3fffa4c 0000000
0 0 11 2 40000ff 0000000
0 0 11 3 4000197 0000000
0 0 11 4 3fffdfd 0000000
0 0 11 5 400028f 0000000
0 0 11 6 400015a 0000000
0 0 11 7 400018d 0000000
0 0 11 8 40004ca 0000000
0 0 11 9 4000669 0000000
0 0 11 10 3fffe2d 0000000
0 0 11 11 4000382 0000000
0 0 11 12 400001c 0000000
0 0 11 13 40001e5 0000000
0 0 11 14 3fffdb9 0000000
0 0 11 15 4000731 0000000
0 0 12 0 3fff8f5 0000000
0 0 12 1 4000542 0000000
0 0 12 2 40005f2 0000000
0 0 12 3 40000a4 0000000
0 0 12 4 3ffffcb 0000000
0 0 12 5 40003fd 0000000
0 0 12 6 3fff812 0000000
0 0 12 7 3fffe7f 0000000
0 0 12 8 3fff91d 0000000
0 0 12 9 3fffcc7 0000000
0 0 12 10 4000497 0000000
0 0 12 11 400001c 0000000
0 0 12 12 3fff92a 0000000
0 0 12 13 3fffb48 0000000
0 0 12 14 3fff911 0000000
0 0 12 15 400082f 0000000
0 0 13 0 40004cf 0000000
0 0 13 1 3fffbe7 0000000
0 0 13 2 4000421 0000000
0 0 13 3 3ffffad 0000000
0 0 13 4 4000330 0000000
0 0 13 5 4000071 0000000
0 0 13 6 400014f 0000000
0 0 13 7 4000675 0000000
0 0 13 8 4000389 0000000
0 0 13 9 40006b8 0000000
0 0 13 10 3fffe52 0000000
0 0 13 11 40001e5 0000000
0 0 13 12 3fffb48 0000000
0 0 13 13 4000a2a 0000000
0 0 13 14 4000253 0000000
0 0 13 15 3fffd58 0000000
0 0 14 0 4000542 0000000
0 0 14 1 3fffea2 0000000
0 0 14 2 4000398 0000000
0 0 14 3 400011f 0000000
0 0 14 4 3ffff65 0000000
0 0 14 5 4000ac5 0000000
0 0 14 6 400021e 0000000
0 0 14 7 4000455 0000000
0 0 14 8 4000800 0000000
0 0 14 9 400022b 0000000
0 0 14 10 3fff7c1 0000000
0 0 14 11 3fffdb9 0000000
0 0 14 12 3fff911 0000000
0 0 14 13 4000253 0000000
0 0 14 14 400004a 0000000
0 0 14 15 3fffd91 0000000
0 0 15 0 40004d4 0000000
0 0 15 1 3ffff18 0000000
0 0 15 2 3fff9bd 0000000
0 0 15 3 40007db 0000000
0 0 15 4 3fffbf6 0000000
0 0 15 5 3fff862 0000000
0 0 15 6 400006b 0000000
0 0 15 7 3ffff70 0000000
0 0 15 8 40009bb 0000000
0 0 15 9 40003ab 0000000
0 0 15 10 4000281 0000000
0 0 15 11 4000731 0000000
0 0 15 12 400082f 0000000
0 0 15 13 3fffd58 0000000
0 0 15 14 3fffd91 0000000
0 0 15 15 40002ce 0000000
0 0 16 0 4000009 0000000
0 0 16 1 4000004 0000000
0 0 16 2 3ffffc1 0000000
0 0 16 3 3fff887 0000000
0 0 16 4 3fffb24 0000000
0 0 16 5 3fffa5f 0000000
0 0 16 6 3ffff5b 0000000
0 0 16 7 400044d 0000000
0 0 16 8 3fff2aa 0000000
0 0 16 9 3fff2cc 0000000
0 0 16 10 4000115 0000000
0 0 16 11 400021d 0000000
0 0 16 12 3fffbc6 0000000
0 0 16 13 400008c 0000000
0 0 16 14 400079a 0000000
0 0 16 15 3fff698 0000000
0 0 17 0 40004d4 0000000
0 0 17 1 3ffff18 0000000
0 0 17 2 3fff9bd 0000000
0 0 17 3 40007db 0000000
0 0 17 4 3fffbf6 0000000
0 0 17 5 3fff862 0000000
0 0 17 6 400006b 0000000
0 0 17 7 3ffff70 0000000
0 0 17 8 40009bb 0000000
0 0 17 9 40003ab 0000000
0 0 17 10 4000281 0000000
0 0 17 11 4000731 0000000
0 0 17 12 400082f 0000000
0 0 17 13 3fffd58 0000000
0 0 17 14 3fffd91 0000000
0 0 17 15 40002ce 0000000
0 0 18 0 4000542 0000000
0 0 18 1 3fffea2 0000000
0 0 18 2 4000398 0000000
0 0 18 3 400011f 0000000
0 0 18 4 3ffff65 0000000
0 0 18 5 4000ac5 0000000
0 0 18 6 400021e 0000000
0 0 18 7 4000455 0000000
0 0 18 8 4000800 0000000
0 0 18 9 400022b 0000000
0 0 18 10 3fff7c1 0000000
0 0 18 11 3fffdb9 0000000
0 0 18 12 3fff911 0000000
0 0 18 13 4000253 0000000
0 0 18 14 400004a 0000000
0 0 18 15 3fffd91 0000000
